GridID,X_Lon,Y_Lat,M8H_O3
72847,80.75,41.55,92.0
72848,80.85,41.55,93.0
72849,80.95,41.55,91.0
72850,81.05,41.55,93.0
72851,81.15,41.55,92.0
72852,81.25,41.55,92.0
72853,81.35,41.55,92.0
72854,81.45,41.55,93.0
72855,81.55,41.55,91.0
72856,81.65,41.55,92.0
72857,81.75,41.55,92.0
72858,81.85,41.55,92.0
72859,81.95,41.55,92.0
72860,82.05,41.55,92.0
72861,82.15,41.55,92.0
72862,82.25,41.55,91.0
72863,82.35,41.55,92.0
72864,82.45,41.55,93.0
72865,82.55,41.55,93.0
72866,82.65,41.55,93.0
72867,82.75,41.55,92.0
72868,82.85,41.55,93.0
72869,82.95,41.55,94.0
72870,83.05,41.55,93.0
72871,83.15,41.55,94.0
72872,83.25,41.55,93.0
72873,83.35,41.55,93.0
72874,83.45,41.55,92.0
72875,83.55,41.55,93.0
72876,83.65,41.55,93.0
72877,83.75,41.55,93.0
72878,83.85,41.55,93.0
72879,83.95,41.55,93.0
72880,84.05,41.55,92.0
72881,84.15,41.55,93.0
72882,84.25,41.55,94.0
72883,84.35,41.55,93.0
72884,84.45,41.55,93.0
72885,84.55,41.55,92.0
72886,84.65,41.55,92.0
72887,84.75,41.55,92.0
72888,84.85,41.55,92.0
72889,84.95,41.55,92.0
72890,85.05,41.55,92.0
72891,85.15,41.55,93.0
72892,85.25,41.55,92.0
72893,85.35,41.55,93.0
72894,85.45,41.55,93.0
72895,85.55,41.55,92.0
72896,85.65,41.55,92.0
72897,85.75,41.55,92.0
72898,85.85,41.55,91.0
72899,85.95,41.55,89.0
72900,86.05,41.55,89.0
72901,86.15,41.55,89.0
72902,86.25,41.55,89.0
72903,86.35,41.55,90.0
72904,86.45,41.55,90.0
72905,86.55,41.55,90.0
72906,86.65,41.55,91.0
72907,86.75,41.55,91.0
72908,86.85,41.55,92.0
72909,86.95,41.55,92.0
72910,87.05,41.55,93.0
72911,87.15,41.55,93.0
72912,87.25,41.55,93.0
72913,87.35,41.55,92.0
72914,87.45,41.55,91.0
72915,87.55,41.55,91.0
72916,87.65,41.55,92.0
72917,87.75,41.55,92.0
72918,87.85,41.55,92.0
72919,87.95,41.55,91.0
72920,88.05,41.55,91.0
72921,88.15,41.55,90.0
72922,88.25,41.55,90.0
72923,88.35,41.55,91.0
72924,88.45,41.55,91.0
72925,88.55,41.55,91.0
72926,88.65,41.55,92.0
72927,88.75,41.55,92.0
72928,88.85,41.55,92.0
72929,88.95,41.55,92.0
72930,89.05,41.55,93.0
72931,89.15,41.55,93.0
72932,89.25,41.55,93.0
72933,89.35,41.55,92.0
72934,89.45,41.55,92.0
72935,89.55,41.55,93.0
72936,89.65,41.55,92.0
72937,89.75,41.55,93.0
72938,89.85,41.55,92.0
72939,89.95,41.55,93.0
72940,90.05,41.55,93.0
72941,90.15,41.55,92.0
72942,90.25,41.55,92.0
72943,90.35,41.55,92.0
72944,90.45,41.55,93.0
72945,90.55,41.55,93.0
72946,90.65,41.55,93.0
72947,90.75,41.55,93.0
72948,90.85,41.55,93.0
72949,90.95,41.55,93.0
72950,91.05,41.55,94.0
72951,91.15,41.55,93.0
72952,91.25,41.55,94.0
72953,91.35,41.55,93.0
72954,91.45,41.55,93.0
72955,91.55,41.55,91.0
72956,91.65,41.55,92.0
72957,91.75,41.55,92.0
72958,91.85,41.55,92.0
72959,91.95,41.55,92.0
72960,92.05,41.55,92.0
72961,92.15,41.55,93.0
72962,92.25,41.55,94.0
72963,92.35,41.55,93.0
72964,92.45,41.55,93.0
72965,92.55,41.55,93.0
72966,92.65,41.55,93.0
72967,92.75,41.55,93.0
72968,92.85,41.55,93.0
72969,92.95,41.55,92.0
72970,93.05,41.55,92.0
72971,93.15,41.55,92.0
72972,93.25,41.55,92.0
72973,93.35,41.55,93.0
72974,93.45,41.55,93.0
72975,93.55,41.55,91.0
72976,93.65,41.55,91.0
72977,93.75,41.55,91.0
72978,93.85,41.55,91.0
72979,93.95,41.55,91.0
72980,94.05,41.55,92.0
72981,94.15,41.55,92.0
72982,94.25,41.55,92.0
72983,94.35,41.55,92.0
72984,94.45,41.55,91.0
72985,94.55,41.55,90.0
72986,94.65,41.55,91.0
72987,94.75,41.55,91.0
72988,94.85,41.55,90.0
72989,94.95,41.55,89.0
72990,95.05,41.55,89.0
72991,95.15,41.55,89.0
72992,95.25,41.55,89.0
72993,95.35,41.55,88.0
72994,95.45,41.55,88.0
72995,95.55,41.55,88.0
72996,95.65,41.55,88.0
72997,95.75,41.55,88.0
72998,95.85,41.55,89.0
72999,95.95,41.55,90.0
73000,96.05,41.55,90.0
73001,96.15,41.55,90.0
73002,96.25,41.55,90.0
73003,96.35,41.55,90.0
73004,96.45,41.55,90.0
73005,96.55,41.55,90.0
73006,96.65,41.55,90.0
73007,96.75,41.55,90.0
73008,96.85,41.55,90.0
73009,96.95,41.55,90.0
73010,97.05,41.55,90.0
73011,97.15,41.55,91.0
73012,97.25,41.55,93.0
73013,97.35,41.55,93.0
73014,97.45,41.55,93.0
73015,97.55,41.55,94.0
73016,97.65,41.55,95.0
73017,97.75,41.55,95.0
73018,97.85,41.55,95.0
73019,97.95,41.55,95.0
73020,98.05,41.55,95.0
73021,98.15,41.55,96.0
73022,98.25,41.55,95.0
73023,98.35,41.55,94.0
73024,98.45,41.55,94.0
73025,98.55,41.55,94.0
73026,98.65,41.55,93.0
73027,98.75,41.55,94.0
73028,98.85,41.55,94.0
73029,98.95,41.55,93.0
73030,99.05,41.55,93.0
73031,99.15,41.55,93.0
73032,99.25,41.55,94.0
73033,99.35,41.55,93.0
73034,99.45,41.55,94.0
73035,99.55,41.55,93.0
73036,99.65,41.55,92.0
73037,99.75,41.55,92.0
73038,99.85,41.55,92.0
73039,99.95,41.55,93.0
73040,100.05,41.55,93.0
73041,100.15,41.55,93.0
73042,100.25,41.55,93.0
73043,100.35,41.55,92.0
73044,100.45,41.55,92.0
73045,100.55,41.55,92.0
73046,100.65,41.55,92.0
73047,100.75,41.55,91.0
73048,100.85,41.55,92.0
73049,100.95,41.55,92.0
73050,101.05,41.55,90.0
73051,101.15,41.55,90.0
73052,101.25,41.55,90.0
73053,101.35,41.55,90.0
73054,101.45,41.55,90.0
73055,101.55,41.55,90.0
73056,101.65,41.55,90.0
73057,101.75,41.55,90.0
73058,101.85,41.55,90.0
73059,101.95,41.55,89.0
73060,102.05,41.55,90.0
73061,102.15,41.55,90.0
73062,102.25,41.55,90.0
73063,102.35,41.55,90.0
73064,102.45,41.55,90.0
73065,102.55,41.55,90.0
73066,102.65,41.55,90.0
73067,102.75,41.55,91.0
73068,102.85,41.55,91.0
73069,102.95,41.55,91.0
73070,103.05,41.55,91.0
73071,103.15,41.55,91.0
73072,103.25,41.55,91.0
73073,103.35,41.55,91.0
73074,103.45,41.55,91.0
73075,103.55,41.55,91.0
73076,103.65,41.55,91.0
73077,103.75,41.55,90.0
73078,103.85,41.55,91.0
73079,103.95,41.55,91.0
73080,104.05,41.55,91.0
73081,104.15,41.55,90.0
73082,104.25,41.55,90.0
73083,104.35,41.55,90.0
73084,104.45,41.55,91.0
73085,104.55,41.55,91.0
73086,104.65,41.55,91.0
73087,104.75,41.55,92.0
73088,104.85,41.55,92.0
73089,104.95,41.55,93.0
73090,105.05,41.55,93.0
73091,105.15,41.55,91.0
73092,105.25,41.55,91.0
73093,105.35,41.55,91.0
73094,105.45,41.55,89.0
73095,105.55,41.55,89.0
73096,105.65,41.55,89.0
73097,105.75,41.55,89.0
73098,105.85,41.55,89.0
73099,105.95,41.55,89.0
73100,106.05,41.55,90.0
73101,106.15,41.55,89.0
73102,106.25,41.55,90.0
73103,106.35,41.55,90.0
73104,106.45,41.55,90.0
73105,106.55,41.55,90.0
73106,106.65,41.55,89.0
73107,106.75,41.55,90.0
73108,106.85,41.55,89.0
73109,106.95,41.55,90.0
73110,107.05,41.55,89.0
73111,107.15,41.55,89.0
73112,107.25,41.55,89.0
73113,107.35,41.55,90.0
73114,107.45,41.55,89.0
73115,107.55,41.55,89.0
73116,107.65,41.55,89.0
73117,107.75,41.55,89.0
73118,107.85,41.55,90.0
73119,107.95,41.55,89.0
73120,108.05,41.55,89.0
73121,108.15,41.55,89.0
73122,108.25,41.55,89.0
73123,108.35,41.55,89.0
73124,108.45,41.55,89.0
73125,108.55,41.55,86.0
73126,108.65,41.55,89.0
73127,108.75,41.55,90.0
73128,108.85,41.55,89.0
73129,108.95,41.55,89.0
73130,109.05,41.55,89.0
73131,109.15,41.55,90.0
73132,109.25,41.55,90.0
73133,109.35,41.55,90.0
73134,109.45,41.55,90.0
73135,109.55,41.55,90.0
73136,109.65,41.55,89.0
73137,109.75,41.55,89.0
73138,109.85,41.55,89.0
73139,109.95,41.55,89.0
73140,110.05,41.55,89.0
73141,110.15,41.55,89.0
73142,110.25,41.55,89.0
73143,110.35,41.55,89.0
73144,110.45,41.55,89.0
73145,110.55,41.55,90.0
73146,110.65,41.55,90.0
73147,110.75,41.55,89.0
73148,110.85,41.55,89.0
73149,110.95,41.55,89.0
73150,111.05,41.55,89.0
73151,111.15,41.55,89.0
73152,111.25,41.55,88.0
73153,111.35,41.55,86.0
73154,111.45,41.55,85.0
73155,111.55,41.55,86.0
73156,111.65,41.55,83.0
73157,111.75,41.55,85.0
73158,111.85,41.55,88.0
73159,111.95,41.55,88.0
73160,112.05,41.55,88.0
73161,112.15,41.55,89.0
73162,112.25,41.55,89.0
73163,112.35,41.55,89.0
73164,112.45,41.55,88.0
73165,112.55,41.55,89.0
73166,112.65,41.55,89.0
73167,112.75,41.55,89.0
73168,112.85,41.55,89.0
73169,112.95,41.55,89.0
73170,113.05,41.55,90.0
73171,113.15,41.55,89.0
73172,113.25,41.55,88.0
73173,113.35,41.55,88.0
73174,113.45,41.55,86.0
73175,113.55,41.55,84.0
73176,113.65,41.55,86.0
73177,113.75,41.55,86.0
73178,113.85,41.55,86.0
73179,113.95,41.55,86.0
73180,114.05,41.55,86.0
73181,114.15,41.55,86.0
73182,114.25,41.55,86.0
73183,114.35,41.55,87.0
73184,114.45,41.55,87.0
73185,114.55,41.55,88.0
73186,114.65,41.55,88.0
73187,114.75,41.55,88.0
73188,114.85,41.55,88.0
73189,114.95,41.55,88.0
73190,115.05,41.55,88.0
73191,115.15,41.55,88.0
73192,115.25,41.55,87.0
73193,115.35,41.55,87.0
73194,115.45,41.55,87.0
73195,115.55,41.55,87.0
73196,115.65,41.55,88.0
73197,115.75,41.55,88.0
73198,115.85,41.55,88.0
73199,115.95,41.55,88.0
73200,116.05,41.55,88.0
73201,116.15,41.55,87.0
73202,116.25,41.55,87.0
73203,116.35,41.55,87.0
73204,116.45,41.55,86.0
73205,116.55,41.55,86.0
73206,116.65,41.55,86.0
73207,116.75,41.55,86.0
73208,116.85,41.55,86.0
73209,116.95,41.55,86.0
73210,117.05,41.55,86.0
73211,117.15,41.55,86.0
73212,117.25,41.55,86.0
73213,117.35,41.55,85.0
73214,117.45,41.55,87.0
73215,117.55,41.55,86.0
73216,117.65,41.55,86.0
73217,117.75,41.55,86.0
73218,117.85,41.55,86.0
73219,117.95,41.55,86.0
73220,118.05,41.55,86.0
73221,118.15,41.55,87.0
73222,118.25,41.55,86.0
73223,118.35,41.55,86.0
73224,118.45,41.55,86.0
73225,118.55,41.55,87.0
73226,118.65,41.55,87.0
73227,118.75,41.55,88.0
73228,118.85,41.55,87.0
73229,118.95,41.55,87.0
73230,119.05,41.55,87.0
73231,119.15,41.55,88.0
73232,119.25,41.55,86.0
73233,119.35,41.55,86.0
73234,119.45,41.55,87.0
73235,119.55,41.55,86.0
73236,119.65,41.55,86.0
73237,119.75,41.55,84.0
73238,119.85,41.55,87.0
73239,119.95,41.55,86.0
73240,120.05,41.55,86.0
73241,120.15,41.55,86.0
73242,120.25,41.55,86.0
73243,120.35,41.55,83.0
73244,120.45,41.55,82.0
73245,120.55,41.55,85.0
73246,120.65,41.55,85.0
73247,120.75,41.55,85.0
73248,120.85,41.55,85.0
73249,120.95,41.55,86.0
73250,121.05,41.55,86.0
73251,121.15,41.55,85.0
73252,121.25,41.55,82.0
73253,121.35,41.55,85.0
73254,121.45,41.55,84.0
73255,121.55,41.55,84.0
73256,121.65,41.55,85.0
73257,121.75,41.55,83.0
73258,121.85,41.55,85.0
73259,121.95,41.55,84.0
73260,122.05,41.55,83.0
73261,122.15,41.55,83.0
73262,122.25,41.55,83.0
73263,122.35,41.55,83.0
73264,122.45,41.55,83.0
73265,122.55,41.55,83.0
73266,122.65,41.55,83.0
73267,122.75,41.55,80.0
73268,122.85,41.55,80.0
73269,122.95,41.55,78.0
73270,123.05,41.55,79.0
73271,123.15,41.55,79.0
73272,123.25,41.55,77.0
73273,123.35,41.55,77.0
73274,123.45,41.55,78.0
73275,123.55,41.55,78.0
73276,123.65,41.55,78.0
73277,123.75,41.55,78.0
73278,123.85,41.55,79.0
73279,123.95,41.55,81.0
73280,124.05,41.55,81.0
73281,124.15,41.55,82.0
73282,124.25,41.55,82.0
73283,124.35,41.55,83.0
73284,124.45,41.55,83.0
73285,124.55,41.55,84.0
73286,124.65,41.55,84.0
73287,124.75,41.55,84.0
73288,124.85,41.55,84.0
73289,124.95,41.55,85.0
73290,125.05,41.55,85.0
73291,125.15,41.55,85.0
73292,125.25,41.55,86.0
73293,125.35,41.55,86.0
73294,125.45,41.55,86.0
73295,125.55,41.55,87.0
73296,125.65,41.55,87.0
73297,125.75,41.55,87.0
73298,125.85,41.55,88.0
73299,125.95,41.55,87.0
73300,126.05,41.55,86.0
73301,126.15,41.55,86.0
73302,126.25,41.55,88.0
73303,126.35,41.55,86.0
73304,126.45,41.55,85.0
73305,126.55,41.55,88.0
73311,127.15,41.55,87.0
73312,127.25,41.55,87.0
73313,127.35,41.55,86.0
73314,127.45,41.55,86.0
73315,127.55,41.55,86.0
73316,127.65,41.55,85.0
73317,127.75,41.55,83.0
73318,127.85,41.55,84.0
73319,127.95,41.55,85.0
73320,128.05,41.55,85.0
73321,128.15,41.55,85.0
73322,128.25,41.55,84.0
73335,79.05,41.65,94.0
73336,79.15,41.65,94.0
73337,79.25,41.65,94.0
73338,79.35,41.65,93.0
73339,79.45,41.65,92.0
73340,79.55,41.65,93.0
73341,79.65,41.65,92.0
73342,79.75,41.65,92.0
73343,79.85,41.65,91.0
73344,79.95,41.65,91.0
73345,80.05,41.65,90.0
73346,80.15,41.65,90.0
73347,80.25,41.65,89.0
73348,80.35,41.65,89.0
73349,80.45,41.65,93.0
73350,80.55,41.65,92.0
73351,80.65,41.65,92.0
73352,80.75,41.65,92.0
73353,80.85,41.65,92.0
73354,80.95,41.65,92.0
73355,81.05,41.65,92.0
73356,81.15,41.65,94.0
73357,81.25,41.65,92.0
73358,81.35,41.65,92.0
73359,81.45,41.65,92.0
73360,81.55,41.65,91.0
73361,81.65,41.65,91.0
73362,81.75,41.65,92.0
73363,81.85,41.65,91.0
73364,81.95,41.65,92.0
73365,82.05,41.65,92.0
73366,82.15,41.65,92.0
73367,82.25,41.65,92.0
73368,82.35,41.65,92.0
73369,82.45,41.65,92.0
73370,82.55,41.65,92.0
73371,82.65,41.65,91.0
73372,82.75,41.65,90.0
73373,82.85,41.65,91.0
73374,82.95,41.65,92.0
73375,83.05,41.65,93.0
73376,83.15,41.65,93.0
73377,83.25,41.65,93.0
73378,83.35,41.65,92.0
73379,83.45,41.65,92.0
73380,83.55,41.65,92.0
73381,83.65,41.65,93.0
73382,83.75,41.65,93.0
73383,83.85,41.65,93.0
73384,83.95,41.65,92.0
73385,84.05,41.65,91.0
73386,84.15,41.65,91.0
73387,84.25,41.65,92.0
73388,84.35,41.65,93.0
73389,84.45,41.65,92.0
73390,84.55,41.65,92.0
73391,84.65,41.65,92.0
73392,84.75,41.65,91.0
73393,84.85,41.65,91.0
73394,84.95,41.65,92.0
73395,85.05,41.65,92.0
73396,85.15,41.65,92.0
73397,85.25,41.65,93.0
73398,85.35,41.65,92.0
73399,85.45,41.65,91.0
73400,85.55,41.65,92.0
73401,85.65,41.65,92.0
73402,85.75,41.65,91.0
73403,85.85,41.65,90.0
73404,85.95,41.65,90.0
73405,86.05,41.65,89.0
73406,86.15,41.65,88.0
73407,86.25,41.65,89.0
73408,86.35,41.65,90.0
73409,86.45,41.65,89.0
73410,86.55,41.65,89.0
73411,86.65,41.65,91.0
73412,86.75,41.65,91.0
73413,86.85,41.65,91.0
73414,86.95,41.65,91.0
73415,87.05,41.65,92.0
73416,87.15,41.65,93.0
73417,87.25,41.65,93.0
73418,87.35,41.65,92.0
73419,87.45,41.65,92.0
73420,87.55,41.65,92.0
73421,87.65,41.65,92.0
73422,87.75,41.65,92.0
73423,87.85,41.65,91.0
73424,87.95,41.65,92.0
73425,88.05,41.65,91.0
73426,88.15,41.65,91.0
73427,88.25,41.65,91.0
73428,88.35,41.65,91.0
73429,88.45,41.65,91.0
73430,88.55,41.65,92.0
73431,88.65,41.65,92.0
73432,88.75,41.65,92.0
73433,88.85,41.65,92.0
73434,88.95,41.65,92.0
73435,89.05,41.65,92.0
73436,89.15,41.65,92.0
73437,89.25,41.65,92.0
73438,89.35,41.65,93.0
73439,89.45,41.65,92.0
73440,89.55,41.65,92.0
73441,89.65,41.65,92.0
73442,89.75,41.65,92.0
73443,89.85,41.65,92.0
73444,89.95,41.65,92.0
73445,90.05,41.65,92.0
73446,90.15,41.65,92.0
73447,90.25,41.65,92.0
73448,90.35,41.65,92.0
73449,90.45,41.65,92.0
73450,90.55,41.65,92.0
73451,90.65,41.65,92.0
73452,90.75,41.65,92.0
73453,90.85,41.65,92.0
73454,90.95,41.65,93.0
73455,91.05,41.65,94.0
73456,91.15,41.65,94.0
73457,91.25,41.65,94.0
73458,91.35,41.65,93.0
73459,91.45,41.65,92.0
73460,91.55,41.65,91.0
73461,91.65,41.65,92.0
73462,91.75,41.65,92.0
73463,91.85,41.65,92.0
73464,91.95,41.65,92.0
73465,92.05,41.65,93.0
73466,92.15,41.65,93.0
73467,92.25,41.65,93.0
73468,92.35,41.65,93.0
73469,92.45,41.65,94.0
73470,92.55,41.65,93.0
73471,92.65,41.65,94.0
73472,92.75,41.65,94.0
73473,92.85,41.65,92.0
73474,92.95,41.65,92.0
73475,93.05,41.65,92.0
73476,93.15,41.65,91.0
73477,93.25,41.65,92.0
73478,93.35,41.65,92.0
73479,93.45,41.65,91.0
73480,93.55,41.65,91.0
73481,93.65,41.65,91.0
73482,93.75,41.65,91.0
73483,93.85,41.65,92.0
73484,93.95,41.65,91.0
73485,94.05,41.65,92.0
73486,94.15,41.65,92.0
73487,94.25,41.65,92.0
73488,94.35,41.65,91.0
73489,94.45,41.65,91.0
73490,94.55,41.65,92.0
73491,94.65,41.65,91.0
73492,94.75,41.65,91.0
73493,94.85,41.65,90.0
73494,94.95,41.65,90.0
73495,95.05,41.65,90.0
73496,95.15,41.65,90.0
73497,95.25,41.65,89.0
73498,95.35,41.65,88.0
73499,95.45,41.65,88.0
73500,95.55,41.65,88.0
73501,95.65,41.65,89.0
73502,95.75,41.65,89.0
73503,95.85,41.65,89.0
73504,95.95,41.65,90.0
73505,96.05,41.65,89.0
73506,96.15,41.65,91.0
73507,96.25,41.65,91.0
73508,96.35,41.65,90.0
73509,96.45,41.65,91.0
73510,96.55,41.65,90.0
73511,96.65,41.65,90.0
73512,96.75,41.65,90.0
73513,96.85,41.65,90.0
73514,96.95,41.65,90.0
73515,97.05,41.65,90.0
73516,97.15,41.65,91.0
73517,97.25,41.65,92.0
73518,97.35,41.65,94.0
73519,97.45,41.65,94.0
73520,97.55,41.65,94.0
73521,97.65,41.65,93.0
73522,97.75,41.65,94.0
73523,97.85,41.65,95.0
73524,97.95,41.65,96.0
73525,98.05,41.65,96.0
73526,98.15,41.65,95.0
73527,98.25,41.65,96.0
73528,98.35,41.65,95.0
73529,98.45,41.65,95.0
73530,98.55,41.65,94.0
73531,98.65,41.65,94.0
73532,98.75,41.65,94.0
73533,98.85,41.65,94.0
73534,98.95,41.65,94.0
73535,99.05,41.65,93.0
73536,99.15,41.65,92.0
73537,99.25,41.65,92.0
73538,99.35,41.65,93.0
73539,99.45,41.65,93.0
73540,99.55,41.65,93.0
73541,99.65,41.65,94.0
73542,99.75,41.65,93.0
73543,99.85,41.65,92.0
73544,99.95,41.65,92.0
73545,100.05,41.65,93.0
73546,100.15,41.65,93.0
73547,100.25,41.65,93.0
73548,100.35,41.65,93.0
73549,100.45,41.65,92.0
73550,100.55,41.65,92.0
73551,100.65,41.65,92.0
73552,100.75,41.65,92.0
73553,100.85,41.65,92.0
73554,100.95,41.65,91.0
73555,101.05,41.65,91.0
73556,101.15,41.65,90.0
73557,101.25,41.65,90.0
73558,101.35,41.65,90.0
73559,101.45,41.65,89.0
73560,101.55,41.65,89.0
73561,101.65,41.65,89.0
73562,101.75,41.65,89.0
73563,101.85,41.65,89.0
73564,101.95,41.65,89.0
73565,102.05,41.65,89.0
73566,102.15,41.65,89.0
73567,102.25,41.65,89.0
73568,102.35,41.65,91.0
73569,102.45,41.65,91.0
73570,102.55,41.65,90.0
73571,102.65,41.65,90.0
73572,102.75,41.65,91.0
73573,102.85,41.65,91.0
73574,102.95,41.65,91.0
73575,103.05,41.65,91.0
73576,103.15,41.65,91.0
73577,103.25,41.65,91.0
73578,103.35,41.65,91.0
73579,103.45,41.65,91.0
73580,103.55,41.65,91.0
73581,103.65,41.65,90.0
73582,103.75,41.65,90.0
73583,103.85,41.65,90.0
73584,103.95,41.65,90.0
73585,104.05,41.65,92.0
73586,104.15,41.65,92.0
73587,104.25,41.65,92.0
73588,104.35,41.65,91.0
73589,104.45,41.65,92.0
73590,104.55,41.65,92.0
73593,104.85,41.65,92.0
73596,105.15,41.65,92.0
73597,105.25,41.65,92.0
73598,105.35,41.65,91.0
73599,105.45,41.65,91.0
73600,105.55,41.65,89.0
73601,105.65,41.65,90.0
73602,105.75,41.65,89.0
73603,105.85,41.65,89.0
73604,105.95,41.65,89.0
73605,106.05,41.65,89.0
73606,106.15,41.65,90.0
73607,106.25,41.65,90.0
73608,106.35,41.65,89.0
73609,106.45,41.65,90.0
73610,106.55,41.65,90.0
73611,106.65,41.65,89.0
73612,106.75,41.65,89.0
73613,106.85,41.65,89.0
73614,106.95,41.65,89.0
73615,107.05,41.65,90.0
73616,107.15,41.65,91.0
73617,107.25,41.65,89.0
73618,107.35,41.65,90.0
73619,107.45,41.65,90.0
73620,107.55,41.65,90.0
73621,107.65,41.65,89.0
73622,107.75,41.65,89.0
73623,107.85,41.65,90.0
73624,107.95,41.65,90.0
73625,108.05,41.65,90.0
73626,108.15,41.65,89.0
73627,108.25,41.65,89.0
73628,108.35,41.65,89.0
73629,108.45,41.65,90.0
73630,108.55,41.65,89.0
73631,108.65,41.65,89.0
73632,108.75,41.65,89.0
73633,108.85,41.65,90.0
73634,108.95,41.65,90.0
73635,109.05,41.65,90.0
73636,109.15,41.65,90.0
73637,109.25,41.65,90.0
73638,109.35,41.65,90.0
73639,109.45,41.65,90.0
73640,109.55,41.65,90.0
73641,109.65,41.65,90.0
73642,109.75,41.65,90.0
73643,109.85,41.65,90.0
73644,109.95,41.65,90.0
73645,110.05,41.65,89.0
73646,110.15,41.65,89.0
73647,110.25,41.65,89.0
73648,110.35,41.65,89.0
73649,110.45,41.65,89.0
73650,110.55,41.65,89.0
73651,110.65,41.65,89.0
73652,110.75,41.65,89.0
73653,110.85,41.65,89.0
73654,110.95,41.65,89.0
73655,111.05,41.65,89.0
73656,111.15,41.65,89.0
73657,111.25,41.65,89.0
73658,111.35,41.65,87.0
73659,111.45,41.65,86.0
73660,111.55,41.65,87.0
73661,111.65,41.65,87.0
73662,111.75,41.65,87.0
73663,111.85,41.65,88.0
73664,111.95,41.65,89.0
73665,112.05,41.65,89.0
73666,112.15,41.65,90.0
73667,112.25,41.65,89.0
73668,112.35,41.65,89.0
73669,112.45,41.65,89.0
73670,112.55,41.65,89.0
73671,112.65,41.65,89.0
73672,112.75,41.65,89.0
73673,112.85,41.65,90.0
73674,112.95,41.65,89.0
73675,113.05,41.65,90.0
73676,113.15,41.65,90.0
73677,113.25,41.65,89.0
73678,113.35,41.65,88.0
73679,113.45,41.65,87.0
73680,113.55,41.65,86.0
73681,113.65,41.65,87.0
73682,113.75,41.65,86.0
73683,113.85,41.65,86.0
73684,113.95,41.65,86.0
73685,114.05,41.65,86.0
73686,114.15,41.65,86.0
73687,114.25,41.65,87.0
73688,114.35,41.65,87.0
73689,114.45,41.65,87.0
73690,114.55,41.65,87.0
73691,114.65,41.65,88.0
73692,114.75,41.65,88.0
73693,114.85,41.65,88.0
73694,114.95,41.65,88.0
73695,115.05,41.65,87.0
73696,115.15,41.65,88.0
73697,115.25,41.65,88.0
73698,115.35,41.65,87.0
73699,115.45,41.65,87.0
73700,115.55,41.65,87.0
73701,115.65,41.65,86.0
73702,115.75,41.65,88.0
73703,115.85,41.65,89.0
73704,115.95,41.65,88.0
73705,116.05,41.65,88.0
73706,116.15,41.65,87.0
73707,116.25,41.65,87.0
73708,116.35,41.65,87.0
73709,116.45,41.65,86.0
73710,116.55,41.65,87.0
73711,116.65,41.65,86.0
73712,116.75,41.65,86.0
73713,116.85,41.65,86.0
73714,116.95,41.65,86.0
73715,117.05,41.65,86.0
73716,117.15,41.65,86.0
73717,117.25,41.65,86.0
73718,117.35,41.65,86.0
73719,117.45,41.65,86.0
73720,117.55,41.65,86.0
73721,117.65,41.65,86.0
73722,117.75,41.65,87.0
73723,117.85,41.65,86.0
73724,117.95,41.65,86.0
73725,118.05,41.65,86.0
73726,118.15,41.65,87.0
73727,118.25,41.65,86.0
73728,118.35,41.65,86.0
73729,118.45,41.65,86.0
73730,118.55,41.65,86.0
73731,118.65,41.65,87.0
73732,118.75,41.65,87.0
73733,118.85,41.65,87.0
73734,118.95,41.65,87.0
73735,119.05,41.65,88.0
73736,119.15,41.65,87.0
73737,119.25,41.65,86.0
73738,119.35,41.65,85.0
73739,119.45,41.65,88.0
73740,119.55,41.65,86.0
73741,119.65,41.65,86.0
73742,119.75,41.65,86.0
73743,119.85,41.65,86.0
73744,119.95,41.65,87.0
73745,120.05,41.65,87.0
73746,120.15,41.65,87.0
73747,120.25,41.65,86.0
73748,120.35,41.65,84.0
73749,120.45,41.65,83.0
73750,120.55,41.65,83.0
73751,120.65,41.65,85.0
73752,120.75,41.65,85.0
73753,120.85,41.65,86.0
73754,120.95,41.65,86.0
73755,121.05,41.65,86.0
73756,121.15,41.65,86.0
73757,121.25,41.65,84.0
73758,121.35,41.65,84.0
73759,121.45,41.65,84.0
73760,121.55,41.65,84.0
73761,121.65,41.65,85.0
73762,121.75,41.65,85.0
73763,121.85,41.65,85.0
73764,121.95,41.65,85.0
73765,122.05,41.65,84.0
73766,122.15,41.65,82.0
73767,122.25,41.65,83.0
73768,122.35,41.65,83.0
73769,122.45,41.65,83.0
73770,122.55,41.65,83.0
73771,122.65,41.65,83.0
73772,122.75,41.65,83.0
73773,122.85,41.65,83.0
73774,122.95,41.65,80.0
73775,123.05,41.65,78.0
73776,123.15,41.65,77.0
73777,123.25,41.65,77.0
73778,123.35,41.65,77.0
73779,123.45,41.65,76.0
73780,123.55,41.65,76.0
73781,123.65,41.65,76.0
73782,123.75,41.65,78.0
73783,123.85,41.65,78.0
73784,123.95,41.65,79.0
73785,124.05,41.65,79.0
73786,124.15,41.65,80.0
73787,124.25,41.65,82.0
73788,124.35,41.65,82.0
73789,124.45,41.65,83.0
73790,124.55,41.65,83.0
73791,124.65,41.65,84.0
73792,124.75,41.65,83.0
73793,124.85,41.65,83.0
73794,124.95,41.65,83.0
73795,125.05,41.65,85.0
73796,125.15,41.65,85.0
73797,125.25,41.65,85.0
73798,125.35,41.65,86.0
